doi,organism,indication,confidence
10.1016/0022-3999(89)90103-7,human,not_applicable,high
10.1016/0022-3999(92)90089-k,human,not_applicable,high
10.1016/0022-3999(90)90111-g,human,not_applicable,high
10.1016/0022-3956(94)90033-7,human,not_applicable,high
10.1016/0006-3223(95)00422-x,human,not_applicable,high
10.1016/0022-3999(94)00071-c,human,not_applicable,high
10.1016/0014-5793(95)01439-x,human,not_applicable,high
10.1016/0022-3999(94)00125-o,other,not_applicable,high
10.1016/0022-3999(94)90007-8,human,not_applicable,high
10.1016/0022-3999(94)90082-5,human,not_applicable,high
10.1016/0022-3999(94)90099-x,human,not_applicable,high
10.1016/0022-3999(95)00008-9,human,not_applicable,high
10.1016/0022-3999(95)00543-9,human,not_applicable,high
10.1016/0022-3999(96)00036-0,human,not_applicable,high
10.1016/0022-510x(93)90276-5,human,not_applicable,high
10.1016/0022-510x(95)00108-e,human,not_applicable,high
10.1016/0090-1229(92)90194-s,animal,not_applicable,high
10.1016/0140-6736(91)91371-z,human,treatment,high
10.1016/0091-6749(88)90933-5,human,not_applicable,high
10.1016/0022-3999(96)00131-6,human,not_applicable,high
10.1016/0140-6736(91)91440-6,human,not_applicable,high
10.1016/0163-4453(91)92864-2,human,not_applicable,high
10.1016/0163-4453(92)92772-b,human,not_applicable,high
10.1016/0165-0327(95)00026-j,human,not_applicable,high
10.1016/0165-0327(96)00015-8,human,not_applicable,high
10.1016/0165-0327(96)00075-4,human,not_applicable,high
10.1016/0163-8343(94)90018-3,human,treatment,high
10.1016/0166-0934(88)90047-x,human,not_applicable,high
10.1016/0166-0934(88)90050-x,other,not_applicable,high
10.1016/0166-0934(96)02075-7,human,not_applicable,high
10.1016/0192-0561(95)00054-6,human,not_applicable,high
10.1016/0192-0561(95)00056-8,human,not_applicable,high
10.1016/0277-9536(93)90268-9,human,not_applicable,high
10.1016/0304-3940(96)12559-3,human,not_applicable,high
10.1016/0278-5846(96)00057-7,human,not_applicable,high
10.1016/0277-9536(95)00124-p,human,not_applicable,high
10.1016/0277-9536(96)00108-6,other,not_applicable,high
10.1016/0306-9877(85)90053-2,other,not_applicable,high
10.1016/0306-9877(93)90197-x,unclear,not_applicable,high
10.1016/0306-9877(88)90146-6,human,not_applicable,high
10.1016/0306-9877(92)90184-e,human,not_applicable,medium
10.1016/0306-9877(90)90125-x,human,treatment,medium
10.1016/0306-9877(94)90049-3,human,treatment,medium
10.1016/0306-9877(95)90263-5,other,not_applicable,high
10.1016/0306-9877(94)90097-3,human,treatment,high
10.1016/0928-0197(95)00020-9,other,not_applicable,high
10.1016/0924-9338(96)88851-1,unclear,unclear,low
10.1016/1043-4666(91)90497-2,other,not_applicable,high
10.1016/0960-5428(94)00048-s,human,not_applicable,high
10.1016/0887-2333(94)90233-x,other,not_applicable,high
10.1016/0306-9877(95)90515-4,human,treatment,medium
10.1016/b978-0-12-801401-1.00005-0,other,not_applicable,high
10.1016/b978-0-443-29884-4.00007-8,human,not_applicable,high
10.1016/bs.irn.2019.08.002,human,treatment,high
10.1016/j.aca.2021.338678,animal,not_applicable,high
10.1016/j.aap.2009.12.004,human,not_applicable,high
10.1016/j.ailsci.2025.100125,human,not_applicable,high
10.1016/j.acn.2006.07.002,other,not_applicable,high
10.1016/j.ajp.2016.06.003,unclear,not_applicable,high
10.1016/0306-9877(94)90046-9,human,treatment,high
10.1016/j.ajp.2010.12.001,human,not_applicable,high
10.1016/j.ajmo.2024.100085,human,not_applicable,high
10.1016/j.amjcard.2006.10.067,human,not_applicable,high
10.1016/j.amjmed.2005.06.013,human,not_applicable,high
10.1016/j.amjmed.2005.07.047,human,treatment,high
10.1016/j.amjmed.2023.09.013,human,not_applicable,high
10.1016/j.amjmed.2023.06.028,human,not_applicable,high
10.1016/j.amjmed.2024.02.003,human,not_applicable,high
10.1016/j.amjmed.2015.04.041,human,not_applicable,high
10.1016/j.amjmed.2024.04.041,human,not_applicable,high
10.1016/j.amjmed.2021.10.040,human,not_applicable,high
10.1016/j.amjmed.2023.12.006,human,not_applicable,high
10.1016/j.amjmed.2024.04.007,human,not_applicable,high
10.1016/j.amjmed.2024.05.020,human,treatment,high
10.1016/j.amjmed.2025.02.008,human,not_applicable,high
10.1016/j.anai.2013.09.017,other,not_applicable,high
10.1016/j.anai.2023.10.032,other,not_applicable,high
10.1016/j.anaerobe.2013.06.002,human,not_applicable,high
10.1016/j.annepidem.2010.12.003,human,not_applicable,high
10.1016/j.annrmp.2006.03.011,other,not_applicable,high
10.1016/j.annrmp.2007.03.021,human,treatment,high
10.1016/j.annepidem.2003.10.004,human,not_applicable,high
10.1016/j.apmr.2003.12.033,human,not_applicable,high
10.1016/j.apmr.2022.01.008,other,not_applicable,high
10.1016/j.annepidem.2013.04.003,human,not_applicable,high
10.1016/j.apmr.2010.04.020,human,treatment,high
10.1016/j.apmr.2011.06.023,human,not_applicable,high
10.1016/j.aprim.2019.04.004,other,not_applicable,high
10.1016/j.archger.2007.03.012,human,treatment,high
10.1016/j.apunsm.2022.100379,human,not_applicable,high
10.1016/j.arcmed.2006.06.008,human,not_applicable,high
10.1016/j.arcmed.2006.10.009,human,not_applicable,high
10.1016/j.ard.2025.05.351,human,not_applicable,high
10.1016/j.autneu.2004.05.001,human,not_applicable,high
10.1016/j.autneu.2007.08.002,human,not_applicable,high
10.1016/j.autneu.2024.103156,human,treatment,high
10.1016/j.autneu.2024.103198,other,not_applicable,medium
10.1016/j.autneu.2013.02.015,human,not_applicable,high
10.1016/j.autrev.2008.07.026,human,not_applicable,high
10.1016/j.autrev.2008.08.003,human,not_applicable,high
10.1016/j.autneu.2025.103358,human,not_applicable,high
10.1016/j.autrev.2018.01.009,human,not_applicable,high
10.1016/j.autrev.2016.02.011,other,not_applicable,high
10.1016/j.autrev.2019.05.006,animal,prevention,medium
10.1016/j.autrev.2022.103129,human,not_applicable,high
10.1016/j.autrev.2022.103230,human,not_applicable,high
10.1016/j.autrev.2020.102527,human,not_applicable,high
10.1016/j.autrev.2022.103231,unclear,not_applicable,high
10.1016/j.autrev.2023.103452,other,not_applicable,high
10.1016/j.autrev.2024.103606,human,not_applicable,high
10.1016/j.autrev.2025.103855,human,not_applicable,high
10.1016/j.autrev.2023.103484,human,not_applicable,high
10.1016/j.autrev.2026.104043,other,not_applicable,high
10.1016/j.bbi.2004.09.001,animal,not_applicable,high
10.1016/j.bbi.2007.04.007,human,not_applicable,high
10.1016/j.bbi.2003.12.011,human,not_applicable,high
10.1016/j.bbi.2010.04.012,human,not_applicable,high
10.1016/j.bbi.2008.11.005,human,not_applicable,high
10.1016/j.bbi.2011.04.007,human,not_applicable,high
10.1016/j.bbi.2011.01.010,animal,not_applicable,high
10.1016/j.bbi.2012.01.014,other,not_applicable,high
10.1016/j.bbi.2011.06.016,human,not_applicable,high
10.1016/j.bbi.2012.06.002,human,not_applicable,high
10.1016/j.bbi.2012.06.006,other,not_applicable,high
10.1016/j.bbi.2012.02.008,human,not_applicable,high
10.1016/j.bbi.2012.11.007,human,not_applicable,high
10.1016/j.bbi.2011.04.015,human,not_applicable,high
10.1016/j.bbi.2015.07.004,human,not_applicable,high
10.1016/j.bbi.2015.09.013,human,not_applicable,high
10.1016/j.bbi.2017.01.007,other,not_applicable,high
10.1016/j.bbi.2019.06.010,human,not_applicable,high
10.1016/j.bbi.2018.11.008,human,not_applicable,high
10.1016/j.bbi.2018.09.023,human,not_applicable,high
10.1016/j.bbi.2019.11.015,human,not_applicable,high
10.1016/j.bbi.2019.04.040,human,not_applicable,high
10.1016/j.bbi.2017.02.009,human,not_applicable,high
10.1016/j.bbi.2021.03.023,human,not_applicable,high
10.1016/j.bbi.2014.12.025,human,not_applicable,high
10.1016/j.bbi.2021.08.219,human,not_applicable,high
10.1016/j.bbi.2022.03.010,human,not_applicable,high
10.1016/j.bbi.2024.11.032,human,not_applicable,high
10.1016/j.bbi.2024.10.006,human,treatment,high
10.1016/j.bbi.2025.106098,human,not_applicable,high
10.1016/j.bbi.2026.106837,human,not_applicable,high
10.1016/j.bbih.2019.100028,human,not_applicable,high
10.1016/j.bbih.2020.100047,other,not_applicable,high
10.1016/j.bbih.2020.100067,human,not_applicable,high
10.1016/j.bbih.2020.100107,human,not_applicable,high
10.1016/j.bbih.2022.100412,other,not_applicable,high
10.1016/j.bbih.2025.101058,human,not_applicable,high
10.1016/j.bbih.2023.100627,human,not_applicable,high
10.1016/j.bbi.2012.08.009,other,not_applicable,high
10.1016/j.bbih.2026.101187,other,not_applicable,high
10.1016/j.bbih.2026.101222,human,not_applicable,high
10.1016/j.bbii.2023.100022,other,not_applicable,high
10.1016/j.bbih.2023.100720,human,treatment,high
10.1016/j.bbih.2025.101124,human,not_applicable,high
10.1016/j.bbr.2009.04.005,animal,treatment,high
10.1016/j.bbr.2009.07.020,animal,treatment,high
10.1016/j.bbr.2024.114868,other,not_applicable,high
10.1016/j.bbr.2019.111975,other,not_applicable,high
10.1016/j.bbrc.2003.09.207,human,not_applicable,high
10.1016/j.bbrc.2006.05.074,human,not_applicable,high
10.1016/j.bbrc.2016.07.010,human,not_applicable,high
10.1016/j.bbrep.2026.102679,human,not_applicable,high
10.1016/j.bbrc.2008.08.135,human,not_applicable,high
10.1016/j.berh.2004.02.004,other,not_applicable,high
10.1016/j.beth.2022.01.004,human,treatment,high
10.1016/j.biopha.2018.10.076,human,treatment,high
10.1016/j.biopha.2023.114862,animal,treatment,high
10.1016/j.biopha.2023.115723,human,treatment,high
10.1016/j.biopsych.2013.05.001,animal,treatment,medium
10.1016/j.biopsych.2004.10.031,human,not_applicable,high
10.1016/j.biopsych.2016.07.016,human,not_applicable,high
10.1016/j.biopsych.2026.01.004,human,not_applicable,high
10.1016/j.biopsycho.2004.03.015,human,not_applicable,high
10.1016/j.biopsycho.2011.02.002,human,not_applicable,high
10.1016/j.biopsycho.2013.06.002,human,not_applicable,high
10.1016/j.biopsycho.2006.01.003,human,not_applicable,high
10.1016/j.biopsycho.2009.05.002,human,not_applicable,high
10.1016/j.biopsycho.2016.05.005,human,not_applicable,high
10.1016/j.biopsycho.2018.05.016,human,not_applicable,high
10.1016/j.blre.2023.101075,human,not_applicable,high
10.1016/j.biosystems.2017.12.010,human,not_applicable,high
10.1016/j.bpc.2015.03.009,other,not_applicable,high
10.1016/j.bpsc.2018.01.015,human,not_applicable,high
10.1016/j.braindev.2003.10.004,human,not_applicable,high
10.1016/j.braindev.2007.10.004,human,not_applicable,high
10.1016/j.braindev.2010.12.009,human,treatment,high
10.1016/j.brainresbull.2023.110702,other,not_applicable,high
10.1016/j.brainresbull.2016.09.015,animal,treatment,high
10.1016/j.brainresbull.2025.111671,human,not_applicable,high
10.1016/j.brat.2006.08.019,human,treatment,high
10.1016/j.brat.2007.03.002,human,treatment,high
10.1016/j.brat.2007.07.003,human,not_applicable,high
10.1016/j.brat.2011.09.004,human,treatment,high
10.1016/j.brat.2012.02.014,human,treatment,high
10.1016/j.brat.2012.03.002,human,treatment,high
10.1016/j.brat.2012.08.005,human,treatment,high
10.1016/j.brat.2013.02.001,human,treatment,high
10.1016/j.brat.2014.08.013,human,treatment,high
10.1016/j.brat.2022.104243,human,treatment,high
10.1016/j.brat.2025.104917,human,treatment,high
10.1016/j.brainresbull.2011.06.007,animal,treatment,high
10.1016/j.brci.2025.100019,other,not_applicable,high
10.1016/j.brat.2013.10.005,human,not_applicable,high
10.1016/j.carbpol.2014.12.082,animal,treatment,high
10.1016/j.cca.2006.07.004,human,not_applicable,high
10.1016/j.cca.2008.12.020,human,not_applicable,high
10.1016/j.cca.2012.05.004,human,not_applicable,high
10.1016/j.cca.2009.02.010,human,not_applicable,high
10.1016/j.cca.2012.06.022,human,not_applicable,high
10.1016/j.cccn.2005.04.029,human,not_applicable,high
10.1016/j.cca.2012.09.021,other,not_applicable,high
10.1016/j.cccn.2005.05.036,human,not_applicable,high
10.1016/j.chest.2021.01.082,human,not_applicable,high
10.1016/j.cccn.2005.05.023,human,not_applicable,high
10.1016/j.cdtm.2019.05.003,human,not_applicable,high
10.1016/j.chest.2022.04.146,human,treatment,high
10.1016/j.cdtm.2020.11.002,other,not_applicable,high
10.1016/j.chest.2023.03.049,human,not_applicable,high
10.1016/j.chom.2023.01.001,human,not_applicable,high
10.1016/j.chom.2023.01.004,human,not_applicable,high
10.1016/j.chom.2011.04.001,other,not_applicable,high
10.1016/j.chom.2023.01.011,human,not_applicable,high
10.1016/j.cjca.2023.04.003,human,treatment,high
10.1016/j.clim.2020.108384,other,not_applicable,high
10.1016/j.clinbiomech.2023.106055,human,not_applicable,high
10.1016/j.clinbiomech.2016.07.008,human,not_applicable,high
10.1016/j.clinbiomech.2020.01.003,human,not_applicable,high
10.1016/j.clim.2022.109133,human,not_applicable,high
10.1016/j.clineuro.2010.12.002,human,not_applicable,high
10.1016/j.clinph.2004.05.012,human,not_applicable,high
10.1016/j.clinph.2014.12.016,human,not_applicable,high
10.1016/j.clinph.2004.06.007,human,not_applicable,high
10.1016/j.clinph.2020.11.043,human,not_applicable,high
10.1016/j.clinthera.2016.04.038,human,treatment,high
10.1016/j.clinthera.2018.12.012,human,not_applicable,high
10.1016/j.clinthera.2018.10.019,human,treatment,high
10.1016/j.clinthera.2018.12.016,other,not_applicable,high
10.1016/j.clinthera.2019.02.010,human,not_applicable,high
10.1016/j.clinph.2024.04.019,human,not_applicable,high
10.1016/j.clinthera.2019.02.012,other,not_applicable,high
10.1016/j.clinthera.2019.02.011,unclear,not_applicable,high
10.1016/j.clinthera.2019.01.011,human,treatment,high
10.1016/j.clinthera.2019.03.002,human,not_applicable,high
10.1016/j.clinthera.2019.04.001,human,not_applicable,high
10.1016/j.clinthera.2019.04.009,other,not_applicable,high
10.1016/j.clinthera.2023.09.007,human,not_applicable,high
10.1016/j.clinthera.2019.02.014,human,not_applicable,high
10.1016/j.clnu.2015.07.010,human,treatment,high
10.1016/j.cnp.2020.01.003,human,not_applicable,high
10.1016/j.clinthera.2023.12.011,human,not_applicable,high
10.1016/j.cnp.2021.09.001,human,not_applicable,high
10.1016/j.coi.2023.102305,human,not_applicable,high
10.1016/j.compbiolchem.2026.108995,human,not_applicable,high
10.1016/j.clinthera.2024.05.010,human,treatment,high
10.1016/j.compbiomed.2015.06.005,human,not_applicable,high
10.1016/j.comppsych.2009.02.002,human,not_applicable,high
10.1016/j.compbiomed.2025.110632,other,not_applicable,high
10.1016/j.comppsych.2013.04.015,human,not_applicable,high
10.1016/j.comppsych.2016.02.002,human,treatment,high
10.1016/j.comppsych.2015.06.010,human,not_applicable,high
10.1016/j.coviro.2024.101437,other,not_applicable,high
10.1016/j.comppsych.2016.02.006,human,not_applicable,high
10.1016/j.coviro.2012.06.009,other,not_applicable,high
10.1016/j.comppsych.2017.07.006,human,not_applicable,high
10.1016/j.cpr.2007.01.010,human,not_applicable,high
10.1016/j.cpr.2007.07.002,other,not_applicable,high
10.1016/j.cpr.2007.10.004,human,treatment,high
10.1016/j.cryobiol.2023.05.003,human,treatment,high
10.1016/j.cpcardiol.2024.102554,other,not_applicable,high
10.1016/j.ctim.2025.103184,human,treatment,high
10.1016/j.ctcp.2020.101210,human,treatment,high
10.1016/j.csbj.2023.08.002,human,not_applicable,high
10.1016/j.ctim.2014.06.004,human,treatment,high
10.1016/j.ctim.2026.103353,human,treatment,high
10.1016/j.cpr.2014.02.002,human,not_applicable,high
10.1016/j.cyto.2015.11.018,human,not_applicable,high
10.1016/j.dscb.2026.100318,other,not_applicable,high
10.1016/j.eclinm.2020.100392,human,not_applicable,high
10.1016/j.diagmicrobio.2011.06.003,human,not_applicable,high
10.1016/j.eclinm.2025.103073,other,not_applicable,high
10.1016/j.ejpain.2006.02.001,human,not_applicable,high
10.1016/j.ejpain.2006.06.005,human,not_applicable,high
10.1016/j.eclinm.2023.102146,human,not_applicable,high
10.1016/j.ejim.2007.08.003,human,not_applicable,high
10.1016/j.cyto.2014.11.019,human,not_applicable,high
10.1016/j.ejpn.2018.10.006,human,not_applicable,high
10.1016/j.endinu.2018.07.009,human,not_applicable,high
10.1016/j.ensci.2025.100557,human,treatment,high
10.1016/j.ensci.2024.100537,human,treatment,high
10.1016/j.eujim.2025.102550,other,not_applicable,high
10.1016/j.eujim.2025.102556,human,treatment,high
10.1016/j.euroneuro.2014.02.010,human,treatment,high
10.1016/j.eurpsy.2017.01.1532,human,not_applicable,high
10.1016/j.eurpsy.2017.01.2245,human,not_applicable,high
10.1016/j.envres.2026.123874,both,not_applicable,medium
10.1016/j.exger.2025.112860,other,not_applicable,high
