doi,drug_class,drug_name,confidence
10.1007/s42087-020-00123-9,psychological,mindfulness-based cognitive therapy,high
10.1007/s43657-022-00060-3,other,unspecified,low
10.1007/s41669-018-0071-6,other,none,high
10.1007/s15010-024-02386-8,other,not applicable,high
10.1007/s44180-025-00227-0,other,unspecified,low
10.1016/0002-9343(90)90172-a,immunomodulator,intravenous immunoglobulin g,high
10.1007/s44470-026-00079-7,other,none,high
10.1007/s44217-024-00282-9,other,unspecified,high
10.1007/s43440-025-00808-4,other,ketamine,high
10.1016/0002-9343(90)90173-b,immunomodulator,intravenous immunoglobulin,high
10.1016/0002-9343(92)90265-d,other,none,high
10.1016/0002-9343(91)90150-v,other,none,high
10.1016/0002-9343(94)90095-7,other,unspecified,low
10.1016/0002-9343(93)90310-l,other,unspecified,high
10.1016/0005-7967(94)00077-w,psychological,cognitive behavioural therapy,high
10.1016/0003-9993(94)90088-4,other,none,high
10.1016/0006-3223(93)90100-r,other,none,high
10.1016/0022-3956(94)90033-7,other,none,high
10.1016/0006-3223(95)00422-x,other,unspecified,high
10.1016/0022-3956(95)00040-2,other,none,high
10.1016/0006-3223(92)90087-g,other,bupropion,high
10.1016/0006-3223(92)90187-5,other,unspecified,high
10.1016/0014-5793(95)01439-x,other,not applicable,high
10.1016/0022-3999(89)90103-7,other,none,high
10.1016/0002-9343(93)90183-p,immunomodulator,dialyzable leukocyte extract,high
10.1016/0006-3223(94)00121-i,other,d-fenfluramine,high
10.1016/0006-3223(95)00131-x,other,terfenadine,high
10.1016/0022-3999(94)00071-c,other,none,high
10.1016/0022-3999(92)90089-k,other,none,high
10.1016/0022-3999(90)90111-g,other,unspecified,high
10.1016/0022-3999(94)90007-8,other,none,high
10.1016/0022-3999(94)00125-o,other,multidimensional fatigue inventory,low
10.1016/0022-3999(94)90082-5,other,none,high
10.1016/0022-3999(95)00543-9,other,unspecified,high
10.1016/0022-3999(95)00008-9,other,none,high
10.1016/0022-3999(94)90099-x,other,unspecified,high
10.1016/0091-6749(88)90933-5,other,unspecified,low
10.1016/0022-510x(95)00108-e,other,none,high
10.1016/0090-1229(92)90194-s,other,unspecified,high
10.1016/0022-3999(96)00131-6,other,none,high
10.1016/0022-510x(93)90276-5,other,none,high
10.1016/0022-3999(96)00036-0,other,none,high
10.1016/0163-4453(92)92772-b,other,none,high
10.1016/0140-6736(91)91371-z,supplement,magnesium sulphate,high
10.1016/0163-4453(91)92864-2,other,none,high
10.1016/0140-6736(91)91440-6,other,none,high
10.1016/0165-0327(95)00026-j,other,d-fenfluramine,medium
10.1016/0163-8343(94)90018-3,psychological,psychoanalytic psychotherapy,high
10.1016/0165-0327(96)00015-8,other,none,high
10.1016/0166-0934(88)90047-x,other,none,high
10.1016/0192-0561(95)00056-8,other,unspecified,high
10.1016/0166-0934(88)90050-x,other,unspecified,high
10.1016/0166-0934(96)02075-7,other,unspecified,high
10.1016/0192-0561(95)00054-6,other,unspecified,high
10.1016/0277-9536(93)90268-9,psychological,illness management questionnaire,high
10.1016/0277-9536(96)00108-6,other,unspecified,low
10.1016/0277-9536(95)00124-p,other,none,high
10.1016/0165-0327(96)00075-4,other,buspirone,high
10.1016/0306-9877(85)90053-2,other,unspecified,low
10.1016/0304-3940(96)12559-3,other,none,high
10.1016/0306-9877(88)90146-6,other,ra27/3 rubella vaccine,medium
10.1016/0278-5846(96)00057-7,other,none,high
10.1016/0306-9877(92)90184-e,other,copper,low
10.1016/0306-9877(93)90197-x,other,unspecified,low
10.1016/0306-9877(94)90046-9,supplement,dietary essential fatty acid modulation,medium
10.1016/0306-9877(95)90263-5,other,unspecified,low
10.1016/0306-9877(95)90515-4,antiviral,unspecified,low
10.1016/0887-2333(94)90233-x,other,unspecified,low
10.1016/0928-0197(95)00020-9,other,unspecified,high
10.1016/0960-5428(94)00048-s,other,unspecified,high
10.1016/0306-9877(94)90049-3,other,calcium antagonist,low
10.1016/1043-4666(91)90497-2,other,unspecified,high
10.1016/0924-9338(96)88851-1,rehabilitation,rehabilitation programme,medium
10.1016/0306-9877(90)90125-x,supplement,essential fatty acids,medium
10.1016/b978-0-12-801401-1.00005-0,other,unspecified,low
10.1016/b978-0-443-29884-4.00007-8,other,unspecified,low
10.1016/0306-9877(94)90097-3,anti-inflammatory,cortisol/cortisone acetate,high
10.1016/j.aap.2009.12.004,other,unspecified,low
10.1016/bs.irn.2019.08.002,exercise,qigong exercise,high
10.1016/j.aca.2021.338678,other,unspecified,high
10.1016/j.acn.2006.07.002,other,not applicable,high
10.1016/j.ajmo.2024.100085,other,none,high
10.1016/j.ailsci.2025.100125,other,none,high
10.1016/j.amjcard.2006.10.067,other,none,high
10.1016/j.amjmed.2005.06.013,other,none,high
10.1016/j.amjmed.2015.04.041,other,unspecified,low
10.1016/j.ajp.2016.06.003,other,unspecified,high
10.1016/j.amjmed.2021.10.040,other,none,high
10.1016/j.amjmed.2023.06.028,other,none,high
10.1016/j.ajp.2010.12.001,other,none,high
10.1016/j.amjmed.2023.09.013,other,unspecified,high
10.1016/j.amjmed.2023.12.006,other,none,high
10.1016/j.amjmed.2024.02.003,other,none,high
10.1016/j.amjmed.2024.05.020,rehabilitation,multidisciplinary rehabilitation,medium
10.1016/j.amjmed.2024.04.041,other,none,high
10.1016/j.amjmed.2024.04.007,other,unspecified,high
10.1016/j.amjmed.2025.02.008,other,activity pacing,high
10.1016/j.anaerobe.2013.06.002,other,unspecified,low
10.1016/j.anai.2013.09.017,other,unspecified,low
10.1016/j.amjmed.2005.07.047,other,methylphenidate,high
10.1016/j.anai.2023.10.032,other,unspecified,low
10.1016/j.annepidem.2010.12.003,other,not applicable,high
10.1016/j.annepidem.2003.10.004,other,none,high
10.1016/j.annrmp.2007.03.021,rehabilitation,graded exercise therapy,high
10.1016/j.annepidem.2013.04.003,other,not applicable,high
10.1016/j.apmr.2003.12.033,other,not applicable,high
10.1016/j.annrmp.2006.03.011,other,unspecified,high
10.1016/j.apmr.2010.04.020,psychological,pain physiology education,high
10.1016/j.apmr.2011.06.023,other,accelerometer monitoring,high
10.1016/j.apmr.2022.01.008,other,not applicable,high
10.1016/j.aprim.2019.04.004,other,not applicable,high
10.1016/j.apunsm.2022.100379,other,cardiopulmonary exercise testing (cpet) biomarker assessment,low
10.1016/j.arcmed.2006.06.008,other,unspecified,high
10.1016/j.archger.2007.03.012,supplement,acetyl l-carnitine,high
10.1016/j.ard.2025.05.351,other,typhoid vaccination,high
10.1016/j.arcmed.2006.10.009,exercise,submaximal exercise testing,high
10.1016/j.autneu.2007.08.002,other,none,high
10.1016/j.autneu.2013.02.015,other,none,high
10.1016/j.autneu.2004.05.001,other,unspecified,high
10.1016/j.autneu.2024.103156,exercise,exercise-based training,high
10.1016/j.autneu.2024.103198,other,unspecified,low
10.1016/j.autrev.2008.07.026,other,hepatitis-b vaccine,high
10.1016/j.autrev.2018.01.009,immunomodulator,rituximab,high
10.1016/j.autneu.2025.103358,other,none (observational study),high
10.1016/j.autrev.2016.02.011,other,unspecified,low
10.1016/j.autrev.2008.08.003,other,unspecified,high
10.1016/j.autrev.2019.05.006,other,aluminum adjuvant,medium
10.1016/j.autrev.2022.103129,other,none,high
10.1016/j.autrev.2023.103452,other,unspecified,high
10.1016/j.autrev.2020.102527,other,unspecified,high
10.1016/j.autrev.2022.103231,other,unspecified,low
10.1016/j.autrev.2024.103606,other,unspecified,high
10.1016/j.autrev.2022.103230,other,unspecified,high
10.1016/j.autrev.2023.103484,other,unspecified,high
10.1016/j.autrev.2026.104043,other,not applicable,high
10.1016/j.autrev.2025.103855,other,unspecified,low
10.1016/j.bbi.2003.12.011,other,none,high
10.1016/j.bbi.2008.11.005,other,none,high
10.1016/j.bbi.2004.09.001,other,unspecified,high
10.1016/j.bbi.2007.04.007,other,none - observational study,high
10.1016/j.bbi.2011.04.007,other,unspecified,high
10.1016/j.bbi.2010.04.012,other,unspecified,high
10.1016/j.bbi.2011.01.010,other,murine gammaherpesvirus 68 infection model,high
10.1016/j.bbi.2011.06.016,other,unspecified,low
10.1016/j.bbi.2012.01.014,other,not applicable,high
10.1016/j.bbi.2012.02.008,psychological,stress management skills,high
10.1016/j.bbi.2011.04.015,other,none,high
10.1016/j.bbi.2012.06.006,other,none,high
10.1016/j.bbi.2012.06.002,other,unspecified,high
10.1016/j.bbi.2012.11.007,other,none,high
10.1016/j.bbi.2012.08.009,other,unspecified,low
10.1016/j.bbi.2015.07.004,other,not applicable,high
10.1016/j.bbi.2015.09.013,immunomodulator,rituximab,high
10.1016/j.bbi.2017.01.007,other,unspecified,high
10.1016/j.bbi.2017.02.009,other,none,high
10.1016/j.bbi.2014.12.025,other,none,high
10.1016/j.bbi.2018.11.008,other,unspecified,high
10.1016/j.bbi.2018.09.023,other,none,high
10.1016/j.bbi.2019.06.010,other,none,high
10.1016/j.bbi.2019.04.040,other,none,high
10.1016/j.bbi.2021.03.023,other,unspecified,high
10.1016/j.bbi.2019.11.015,other,not applicable,high
10.1016/j.bbi.2022.03.010,other,none,high
10.1016/j.bbi.2021.08.219,other,not applicable,high
10.1016/j.bbi.2024.10.006,immunomodulator,intravenous immunoglobulin (ivig),high
10.1016/j.bbi.2024.11.032,other,unspecified,high
10.1016/j.bbi.2026.106837,other,not applicable,high
10.1016/j.bbih.2019.100028,other,not applicable,high
10.1016/j.bbih.2020.100067,other,unspecified,high
10.1016/j.bbih.2020.100047,other,unspecified,high
10.1016/j.bbih.2020.100107,other,unspecified,high
10.1016/j.bbih.2023.100627,other,unspecified,high
10.1016/j.bbih.2022.100412,other,unspecified,high
10.1016/j.bbih.2025.101058,other,unspecified,high
10.1016/j.bbih.2023.100720,other,nebulized antioxidant/anti-pathogen agent (five-ingredient formulation),medium
10.1016/j.bbih.2025.101124,other,none,high
10.1016/j.bbih.2026.101187,other,immunoglobulin g,high
10.1016/j.bbii.2023.100022,other,none,high
10.1016/j.bbr.2009.07.020,supplement,epigallocatechin gallate,high
10.1016/j.bbr.2009.04.005,supplement,nardostachys jatamansi extract,high
10.1016/j.bbih.2026.101222,other,multi-modal treatment,low
10.1016/j.bbr.2019.111975,other,unspecified,high
10.1016/j.bbr.2024.114868,other,unspecified,high
10.1016/j.bbi.2025.106098,other,unspecified,high
10.1016/j.bbrc.2006.05.074,other,near-infrared spectroscopy,high
10.1016/j.bbrc.2003.09.207,other,none,low
10.1016/j.bbrc.2008.08.135,other,unspecified,high
10.1016/j.bbrc.2016.07.010,other,unspecified,high
10.1016/j.bbrep.2026.102679,other,not applicable,high
10.1016/j.berh.2004.02.004,other,unspecified,high
10.1016/j.biopha.2023.114862,supplement,astragalus polysaccharide,high
10.1016/j.biopha.2018.10.076,supplement,nutritional intervention (vitamin and mineral supplementation),medium
10.1016/j.biopsych.2013.05.001,probiotic,bifidobacterium infantis,high
10.1016/j.biopsych.2004.10.031,other,unspecified,high
10.1016/j.beth.2022.01.004,psychological,cognitive behavioral therapy,high
10.1016/j.biopsych.2016.07.016,other,none,high
10.1016/j.biopsycho.2004.03.015,other,none,high
10.1016/j.biopsych.2026.01.004,other,unspecified,high
10.1016/j.biopsycho.2006.01.003,other,none,high
10.1016/j.biopsycho.2009.05.002,other,not applicable,high
10.1016/j.biopha.2023.115723,supplement,coordination complex with succinate acid anion (ccsa),medium
10.1016/j.biopsycho.2011.02.002,other,none,high
10.1016/j.biopsycho.2016.05.005,other,unspecified,high
10.1016/j.biopsycho.2013.06.002,other,unspecified,high
10.1016/j.biopsycho.2018.05.016,other,none,high
10.1016/j.blre.2023.101075,other,unspecified,high
10.1016/j.biosystems.2017.12.010,other,none,high
10.1016/j.bpc.2015.03.009,other,none,high
10.1016/j.bpsc.2018.01.015,other,none,high
10.1016/j.braindev.2003.10.004,other,none,high
10.1016/j.braindev.2007.10.004,other,actigraphy (diagnostic assessment),low
10.1016/j.braindev.2010.12.009,other,unspecified,low
10.1016/j.brainresbull.2011.06.007,supplement,epigallocatechin gallate,high
10.1016/j.brainresbull.2025.111671,other,unspecified,high
10.1016/j.brat.2007.03.002,psychological,cognitive behavioural therapy,high
10.1016/j.brainresbull.2023.110702,supplement,plasmalogen replacement therapy,medium
10.1016/j.brat.2006.08.019,psychological,cognitive-behaviour therapy,high
10.1016/j.brat.2007.07.003,other,coping strategy imagery,high
10.1016/j.brat.2011.09.004,psychological,cognitive behavioural therapy with graded exercise therapy,high
10.1016/j.brat.2012.02.014,psychological,telephone-based guided self-help (cognitive-behavioural),high
10.1016/j.brat.2012.08.005,psychological,family-focused cognitive behaviour therapy,high
10.1016/j.brainresbull.2016.09.015,other,capsaicin and n-tert-butylcyclohexanol,high
10.1016/j.brat.2013.02.001,psychological,cognitive behaviour therapy,high
10.1016/j.brat.2012.03.002,psychological,cognitive behavior therapy,high
10.1016/j.brat.2014.08.013,psychological,cognitive behavioural therapy,high
10.1016/j.brat.2013.10.005,other,none,high
10.1016/j.brat.2022.104243,psychological,cognitive behavioural therapy,high
10.1016/j.brci.2025.100019,other,salmeterol xinafoate and xanomeline,medium
10.1016/j.brat.2025.104917,psychological,cognitive bias modification for interpretations (cbm-i),high
10.1016/j.cca.2006.07.004,other,unspecified,low
10.1016/j.cca.2009.02.010,other,unspecified,high
10.1016/j.cca.2012.05.004,device,near-infrared spectroscopy,high
10.1016/j.cca.2012.09.021,other,not applicable,high
10.1016/j.cca.2012.06.022,other,unspecified,low
10.1016/j.carbpol.2014.12.082,supplement,jujube polysaccharide conjugates,high
10.1016/j.cca.2008.12.020,other,unspecified,high
10.1016/j.cccn.2005.04.029,other,carnitine,high
10.1016/j.cccn.2005.05.036,other,unspecified,high
10.1016/j.cccn.2005.05.023,other,none,high
10.1016/j.cdtm.2019.05.003,other,none,high
10.1016/j.chom.2011.04.001,other,unspecified,low
10.1016/j.chest.2023.03.049,other,none (review article),high
10.1016/j.cdtm.2020.11.002,other,antioxidants,low
10.1016/j.chest.2021.01.082,other,unspecified,high
10.1016/j.chom.2023.01.004,other,unspecified,low
10.1016/j.chom.2023.01.001,other,unspecified,high
10.1016/j.chom.2023.01.011,other,unspecified,low
10.1016/j.cjca.2023.04.003,other,unspecified,low
10.1016/j.clim.2020.108384,other,unspecified,low
10.1016/j.clim.2022.109133,other,none,high
10.1016/j.clinbiomech.2016.07.008,other,none,high
10.1016/j.clinbiomech.2020.01.003,other,none,high
10.1016/j.clineuro.2010.12.002,other,none,high
10.1016/j.clinbiomech.2023.106055,other,not applicable,high
10.1016/j.clinph.2004.05.012,other,none,high
10.1016/j.chest.2022.04.146,other,pyridostigmine,high
10.1016/j.clinph.2004.06.007,other,none,high
10.1016/j.clinph.2014.12.016,other,none,high
10.1016/j.clinph.2020.11.043,other,unspecified,high
10.1016/j.clinthera.2016.04.038,other,unspecified,low
10.1016/j.clinph.2024.04.019,other,unspecified,high
10.1016/j.clinthera.2018.12.016,other,unspecified,low
10.1016/j.clinthera.2019.01.011,immunomodulator,unspecified,medium
10.1016/j.clinthera.2018.12.012,exercise,submaximal exercise test,high
10.1016/j.clinthera.2019.02.010,other,none,high
10.1016/j.clinthera.2018.10.019,immunomodulator,rituximab,high
10.1016/j.clinthera.2019.02.012,other,unspecified,high
10.1016/j.clinthera.2019.02.011,other,unspecified,low
10.1016/j.clinthera.2019.02.014,other,none,high
10.1016/j.clinthera.2019.04.001,other,none,high
10.1016/j.clinthera.2019.03.002,immunomodulator,rintatolimod,high
10.1016/j.clinthera.2019.04.009,other,unspecified,high
10.1016/j.clinthera.2023.12.011,other,none,high
10.1016/j.clinthera.2023.09.007,other,none,high
10.1016/j.clinthera.2024.05.010,immunomodulator,subcutaneous immunoglobulin,high
10.1016/j.cnp.2020.01.003,other,none,high
10.1016/j.clnu.2015.07.010,supplement,coenzyme q10 plus nicotinamide adenine dinucleotide,high
10.1016/j.cnp.2021.09.001,other,none,high
10.1016/j.coi.2023.102305,other,unspecified,low
10.1016/j.compbiolchem.2026.108995,other,unspecified,high
10.1016/j.comppsych.2009.02.002,other,unspecified,high
10.1016/j.compbiomed.2015.06.005,other,facial image analysis,low
10.1016/j.comppsych.2013.04.015,other,none,high
10.1016/j.comppsych.2016.02.006,other,none,high
10.1016/j.compbiomed.2025.110632,other,unspecified,low
10.1016/j.coviro.2024.101437,other,unspecified,high
10.1016/j.comppsych.2015.06.010,other,unspecified,high
